region,year,month,deaths,from_covid,with_covid,stopcoronavirus
Мурманская область,2016,2,775,0,0,0
Мурманская область,2016,3,836,0,0,0
Мурманская область,2016,4,633,0,0,0
Мурманская область,2016,5,756,0,0,0
Мурманская область,2016,6,697,0,0,0
Мурманская область,2016,7,662,0,0,0
Мурманская область,2016,8,732,0,0,0
Мурманская область,2016,9,745,0,0,0
Мурманская область,2016,10,695,0,0,0
Мурманская область,2016,11,701,0,0,0
Мурманская область,2016,12,720,0,0,0
Мурманская область,2017,1,795,0,0,0
Мурманская область,2017,2,695,0,0,0
Мурманская область,2017,3,774,0,0,0
Мурманская область,2017,4,600,0,0,0
Мурманская область,2017,5,721,0,0,0
Мурманская область,2017,6,689,0,0,0
Мурманская область,2017,7,664,0,0,0
Мурманская область,2017,8,662,0,0,0
Мурманская область,2017,9,690,0,0,0
Мурманская область,2017,10,740,0,0,0
Мурманская область,2017,11,638,0,0,0
Мурманская область,2017,12,683,0,0,0
Мурманская область,2018,1,757,0,0,0
Мурманская область,2018,2,658,0,0,0
Мурманская область,2018,3,744,0,0,0
Мурманская область,2018,4,704,0,0,0
Мурманская область,2018,5,792,0,0,0
Мурманская область,2018,6,727,0,0,0
Мурманская область,2018,7,717,0,0,0
Мурманская область,2018,8,655,0,0,0
Мурманская область,2018,9,655,0,0,0
Мурманская область,2018,10,728,0,0,0
Мурманская область,2018,11,660,0,0,0
Мурманская область,2018,12,658,0,0,0
Мурманская область,2019,1,786,0,0,0
Мурманская область,2019,2,708,0,0,0
Мурманская область,2019,3,777,0,0,0
Мурманская область,2019,4,724,0,0,0
Мурманская область,2019,5,720,0,0,0
Мурманская область,2019,6,603,0,0,0
Мурманская область,2019,7,705,0,0,0
Мурманская область,2019,8,701,0,0,0
Мурманская область,2019,9,650,0,0,0
Мурманская область,2019,10,743,0,0,0
Мурманская область,2019,11,669,0,0,0
Мурманская область,2019,12,680,0,0,0
Мурманская область,2020,1,829,0,0,0
Мурманская область,2020,2,686,0,0,0
Мурманская область,2020,3,780,0,0,0
Мурманская область,2020,4,721,4,0,4
Мурманская область,2020,5,712,3,1,3
Мурманская область,2020,6,644,11,2,8
Мурманская область,2020,7,886,98,6,62
Мурманская область,2020,8,758,64,3,82
Мурманская область,2020,9,933,64,4,55
Ненецкий авт.округ,2016,1,37,0,0,0
Ненецкий авт.округ,2016,2,33,0,0,0
Ненецкий авт.округ,2016,3,50,0,0,0
Ненецкий авт.округ,2016,4,28,0,0,0
Ненецкий авт.округ,2016,5,22,0,0,0
Ненецкий авт.округ,2016,6,27,0,0,0
Ненецкий авт.округ,2016,7,42,0,0,0
Ненецкий авт.округ,2016,8,30,0,0,0
Ненецкий авт.округ,2016,9,28,0,0,0
Ненецкий авт.округ,2016,10,30,0,0,0
Ненецкий авт.округ,2016,11,33,0,0,0
Ненецкий авт.округ,2016,12,28,0,0,0
Ненецкий авт.округ,2017,1,43,0,0,0
Ненецкий авт.округ,2017,2,27,0,0,0
Ненецкий авт.округ,2017,3,46,0,0,0
Ненецкий авт.округ,2017,4,28,0,0,0
Ненецкий авт.округ,2017,5,39,0,0,0
Ненецкий авт.округ,2017,6,32,0,0,0
Ненецкий авт.округ,2017,7,23,0,0,0
Ненецкий авт.округ,2017,8,29,0,0,0
Ненецкий авт.округ,2017,9,26,0,0,0
Ненецкий авт.округ,2017,10,24,0,0,0
Ненецкий авт.округ,2017,11,27,0,0,0
Ненецкий авт.округ,2017,12,29,0,0,0
Ненецкий авт.округ,2018,1,44,0,0,0
Ненецкий авт.округ,2018,2,27,0,0,0
Ненецкий авт.округ,2018,3,44,0,0,0
Ненецкий авт.округ,2018,4,26,0,0,0
Ненецкий авт.округ,2018,5,35,0,0,0
Ненецкий авт.округ,2018,6,42,0,0,0
Ненецкий авт.округ,2018,7,39,0,0,0
Ненецкий авт.округ,2018,8,34,0,0,0
Ненецкий авт.округ,2018,9,25,0,0,0
Ненецкий авт.округ,2018,10,33,0,0,0
Ненецкий авт.округ,2018,11,28,0,0,0
Ненецкий авт.округ,2018,12,23,0,0,0
Ненецкий авт.округ,2019,1,32,0,0,0
Ненецкий авт.округ,2019,2,29,0,0,0
Ненецкий авт.округ,2019,3,38,0,0,0
Ненецкий авт.округ,2019,4,33,0,0,0
Ненецкий авт.округ,2019,5,41,0,0,0
Ненецкий авт.округ,2019,6,22,0,0,0
Ненецкий авт.округ,2019,7,36,0,0,0
Ненецкий авт.округ,2019,8,31,0,0,0
Ненецкий авт.округ,2019,9,28,0,0,0
Ненецкий авт.округ,2019,10,25,0,0,0
Ненецкий авт.округ,2019,11,32,0,0,0
Ненецкий авт.округ,2019,12,26,0,0,0
Ненецкий авт.округ,2020,1,45,0,0,0
Ненецкий авт.округ,2020,2,33,0,0,0
Ненецкий авт.округ,2020,3,34,0,0,0
Ненецкий авт.округ,2020,4,29,0,0,0
Ненецкий авт.округ,2020,5,36,1,0,0
Ненецкий авт.округ,2020,6,27,0,3,0
Ненецкий авт.округ,2020,7,45,1,1,0
Ненецкий авт.округ,2020,8,32,0,0,0
Ненецкий авт.округ,2020,9,37,1,0,0
Нижегородская область,2016,1,4539,0,0,0
Нижегородская область,2016,2,4263,0,0,0
Нижегородская область,2016,3,4382,0,0,0
Нижегородская область,2016,4,4059,0,0,0
Нижегородская область,2016,5,4336,0,0,0
Нижегородская область,2016,6,4097,0,0,0
Нижегородская область,2016,7,3789,0,0,0
Нижегородская область,2016,8,4256,0,0,0
Нижегородская область,2016,9,4111,0,0,0
Нижегородская область,2016,10,3980,0,0,0
Нижегородская область,2016,11,4103,0,0,0
Нижегородская область,2016,12,4164,0,0,0
Нижегородская область,2017,1,4467,0,0,0
Нижегородская область,2017,2,3942,0,0,0
Нижегородская область,2017,3,4066,0,0,0
Нижегородская область,2017,4,3742,0,0,0
Нижегородская область,2017,5,4232,0,0,0
Нижегородская область,2017,6,4009,0,0,0
Нижегородская область,2017,7,3785,0,0,0
Нижегородская область,2017,8,3866,0,0,0
Нижегородская область,2017,9,3735,0,0,0
Нижегородская область,2017,10,4113,0,0,0
Нижегородская область,2017,11,3886,0,0,0
Нижегородская область,2017,12,3812,0,0,0
Нижегородская область,2018,1,4324,0,0,0
Нижегородская область,2018,2,3782,0,0,0
Нижегородская область,2018,3,4392,0,0,0
Нижегородская область,2018,4,4464,0,0,0
Нижегородская область,2018,5,4333,0,0,0
Нижегородская область,2018,6,4052,0,0,0
Нижегородская область,2018,7,3921,0,0,0
Нижегородская область,2018,8,3888,0,0,0
Нижегородская область,2018,9,3406,0,0,0
Нижегородская область,2018,10,4292,0,0,0
